"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-06,1667,monthly,200987,-0.55,-0.04,84.03,1667,310694,0.38,-0.45,84.28,202920,-0.82,0.17,83.72,168530,-0.79,0.13,83.08,131601,-1.38,0.06,85.92,,,,,,,,,,,,,,,,,,,235643,3.0,-0.23,83.16,201,198389,-0.9,-0.02,84.09,1466,2011-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-07,1919,monthly,200919,-0.99,-0.03,84.0,1919,310608,-0.53,-0.03,84.25,202997,-1.2,0.04,83.75,168357,-1.22,-0.1,82.99,131481,-1.13,-0.09,85.85,,,,,,,,,,,,,,,,,,,235344,2.97,-0.13,83.05,186,198340,-1.39,-0.02,84.06,1733,2011-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-08,1887,monthly,202169,-0.88,0.62,84.52,1887,313354,-0.48,0.88,85.0,204315,-1.23,0.65,84.3,169722,-0.72,0.81,83.66,131148,-1.22,-0.25,85.63,,,,,,,,,,,,,,,,,,,235722,2.61,0.16,83.19,123,199666,-1.23,0.67,84.63,1764,2011-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-09,1782,monthly,202142,-1.68,-0.01,84.51,1782,315084,-1.27,0.55,85.47,204045,-2.01,-0.13,84.19,169389,-1.53,-0.2,83.5,130336,-2.06,-0.62,85.1,,,,,,,,,,,,,,,,,,,235435,1.51,-0.12,83.09,148,199662,-1.99,0.0,84.62,1634,2011-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-10,1701,monthly,201553,-1.72,-0.29,84.26,1701,315022,-1.04,-0.02,85.45,203713,-1.86,-0.16,84.05,168567,-1.64,-0.48,83.09,129276,-2.93,-0.81,84.41,,,,,,,,,,,,,,,,,,,234123,-0.38,-0.56,82.62,174,199133,-1.86,-0.26,84.4,1527,2011-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-11,1803,monthly,201737,-0.95,0.09,84.34,1803,314459,-0.67,-0.18,85.3,203518,-1.13,-0.1,83.97,168904,-0.54,0.2,83.26,130409,-1.73,0.88,85.15,,,,,,,,,,,,,,,,,,,235838,0.72,0.73,83.23,148,199188,-1.12,0.03,84.42,1655,2011-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2011-12,1801,monthly,201484,-0.12,-0.13,84.23,1801,312756,-0.22,-0.54,84.83,203676,-0.18,0.08,84.03,168763,0.47,-0.08,83.19,130705,-0.66,0.23,85.34,,,,,,,,,,,,,,,,,,,235851,1.16,0.01,83.23,217,198912,-0.25,-0.14,84.31,1584,2011-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-01,1299,monthly,201752,0.01,0.13,84.35,1299,312909,-0.46,0.05,84.88,204224,0.16,0.27,84.26,169092,0.78,0.19,83.35,130604,-0.48,-0.08,85.27,165984,,,83.68,227554,,,84.41,191387,,,85.41,427,205850,,,83.54,872,236392,1.11,0.23,83.42,107,199157,-0.1,0.12,84.41,1192,2012-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-02,1338,monthly,200471,-0.25,-0.64,83.81,1338,311316,-0.61,-0.51,84.44,203368,0.3,-0.42,83.91,167989,0.18,-0.65,82.81,128822,-1.35,-1.36,84.11,165519,,-0.28,83.44,226775,,-0.34,84.12,190701,,-0.36,85.1,423,205231,,-0.3,83.29,915,233173,-0.27,-1.36,82.29,124,198046,-0.24,-0.56,83.94,1214,2012-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-03,1819,monthly,199631,-0.92,-0.42,83.46,1819,309305,-1.69,-0.65,83.9,202444,-0.22,-0.45,83.53,167707,-0.28,-0.17,82.67,128337,-1.97,-0.38,83.79,165202,,-0.19,83.28,225270,,-0.66,83.56,189702,,-0.52,84.66,501,204259,,-0.47,82.89,1317,233213,-0.83,0.02,82.3,219,197120,-0.93,-0.47,83.55,1600,2012-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-04,1206,monthly,199537,-0.83,-0.05,83.42,1206,308764,-1.39,-0.17,83.75,201927,-0.22,-0.26,83.31,167712,-0.53,0.0,82.67,129004,-1.63,0.52,84.23,165182,,-0.01,83.27,225117,,-0.07,83.5,189461,,-0.13,84.55,440,204239,,-0.01,82.89,766,233251,-0.82,0.02,82.31,112,197012,-0.83,-0.05,83.5,1094,2012-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-05,1496,monthly,200850,-0.11,0.66,83.97,1496,309914,-0.7,0.37,84.06,203225,0.32,0.64,83.85,169026,0.43,0.78,83.32,130327,-0.91,1.03,85.09,166528,,0.81,83.95,226392,,0.57,83.98,190317,,0.45,84.93,473,205783,,0.76,83.51,1023,235289,-0.38,0.87,83.03,140,198260,-0.09,0.63,84.03,1356,2012-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-06,1717,monthly,203401,1.2,1.27,85.04,1717,314256,1.15,1.4,85.24,205703,1.37,1.22,84.87,171366,1.68,1.38,84.47,131548,-0.04,0.94,85.89,168289,,1.06,84.84,229549,,1.39,85.15,192555,,1.18,85.93,535,208487,,1.31,84.61,1182,236810,0.5,0.65,83.57,265,200920,1.28,1.34,85.16,1452,2012-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-07,1773,monthly,205809,2.43,1.18,86.04,1773,318196,2.44,1.25,86.31,208026,2.48,1.13,85.83,173755,3.21,1.39,85.65,132629,0.87,0.82,86.6,170228,,1.15,85.81,232309,,1.2,86.17,194674,,1.1,86.88,563,211037,,1.22,85.65,1210,237789,1.04,0.41,83.92,169,203479,2.59,1.27,86.24,1604,2012-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-08,1859,monthly,207050,2.41,0.6,86.56,1859,320270,2.21,0.65,86.87,209242,2.41,0.58,86.33,175238,3.25,0.85,86.38,132824,1.28,0.15,86.72,171122,,0.53,86.27,233816,,0.65,86.73,195791,,0.57,87.37,619,212340,,0.62,86.17,1240,237376,0.7,-0.17,83.77,122,204889,2.62,0.69,86.84,1737,2012-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-09,1513,monthly,207344,2.57,0.14,86.68,1513,321352,1.99,0.34,87.17,209356,2.6,0.05,86.38,175361,3.53,0.07,86.44,132898,1.97,0.06,86.77,171367,,0.14,86.39,234146,,0.14,86.85,195951,,0.08,87.45,492,212701,,0.17,86.32,1021,237103,0.71,-0.12,83.67,172,205240,2.79,0.17,86.99,1341,2012-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-10,1624,monthly,206619,2.51,-0.35,86.38,1624,319263,1.35,-0.65,86.6,208781,2.49,-0.27,86.14,174957,3.79,-0.23,86.24,132741,2.68,-0.12,86.67,170965,,-0.23,86.19,233170,,-0.42,86.49,194996,,-0.49,87.02,558,212096,,-0.28,86.08,1066,238765,1.98,0.7,84.26,177,204278,2.58,-0.47,86.58,1447,2012-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-11,1827,monthly,206350,2.29,-0.13,86.27,1827,318949,1.43,-0.1,86.51,208369,2.38,-0.2,85.97,174674,3.42,-0.16,86.11,132731,1.78,-0.01,86.66,170761,,-0.12,86.08,232852,,-0.14,86.37,194858,,-0.07,86.96,566,211761,,-0.16,85.94,1261,240991,2.19,0.93,85.05,151,203762,2.3,-0.25,86.36,1676,2012-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2012-12,1593,monthly,206298,2.39,-0.03,86.25,1593,319227,2.07,0.09,86.59,208468,2.35,0.05,86.01,174575,3.44,-0.06,86.06,132297,1.22,-0.33,86.38,170577,,-0.11,85.99,232905,,0.02,86.39,194811,,-0.02,86.94,510,211706,,-0.03,85.92,1083,243320,3.17,0.97,85.87,245,203477,2.29,-0.14,86.24,1348,2012-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-01,1350,monthly,204429,1.33,-0.91,85.47,1350,316510,1.15,-0.85,85.85,206835,1.28,-0.78,85.34,172980,2.3,-0.91,85.27,130660,0.04,-1.24,85.31,168900,1.76,-0.98,85.15,230901,1.47,-0.86,85.65,193034,0.86,-0.91,86.14,439,209794,1.92,-0.9,85.14,911,239791,1.44,-1.45,84.62,93,201763,1.31,-0.84,85.52,1257,2013-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-02,1275,monthly,203443,1.48,-0.48,85.05,1275,315664,1.4,-0.27,85.62,206037,1.31,-0.39,85.01,171768,2.25,-0.7,84.67,129697,0.68,-0.74,84.68,167900,1.44,-0.59,84.64,229935,1.39,-0.42,85.29,192079,0.72,-0.49,85.72,411,208790,1.73,-0.48,84.73,864,238406,2.24,-0.58,84.13,101,200830,1.41,-0.46,85.12,1174,2013-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-03,1522,monthly,203393,1.88,-0.02,85.03,1522,315267,1.93,-0.13,85.52,205988,1.75,-0.02,84.99,171626,2.34,-0.08,84.6,130010,1.3,0.24,84.89,167941,1.66,0.02,84.66,229813,2.02,-0.05,85.25,191945,1.18,-0.07,85.66,521,208781,2.21,0.0,84.73,1001,238367,2.21,-0.02,84.12,159,200817,1.88,-0.01,85.11,1363,2013-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-04,1520,monthly,205551,3.01,1.06,85.93,1520,318867,3.27,1.14,86.49,207960,2.99,0.96,85.8,173479,3.44,1.08,85.52,131394,1.85,1.06,85.79,169675,2.72,1.03,85.54,232288,3.19,1.08,86.16,193844,2.31,0.99,86.5,515,211069,3.34,1.1,85.66,1005,243300,4.31,2.07,85.86,146,202767,2.92,0.97,85.94,1374,2013-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-05,1866,monthly,206737,2.93,0.58,86.43,1866,319751,3.17,0.28,86.73,209256,2.97,0.62,86.34,174805,3.42,0.76,86.17,132392,1.59,0.76,86.44,170820,2.58,0.67,86.11,233499,3.14,0.52,86.61,194655,2.28,0.42,86.87,603,212453,3.24,0.66,86.22,1263,245268,4.24,0.81,86.56,170,203895,2.84,0.56,86.42,1696,2013-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-06,1806,monthly,207577,2.05,0.41,86.78,1806,320382,1.95,0.2,86.9,210159,2.17,0.43,86.71,176046,2.73,0.71,86.78,132744,0.91,0.27,86.67,171575,1.95,0.44,86.49,234400,2.11,0.39,86.95,195347,1.45,0.36,87.18,607,213369,2.34,0.43,86.59,1199,244873,3.41,-0.16,86.42,232,204828,1.94,0.46,86.81,1574,2013-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-07,2155,monthly,208658,1.38,0.52,87.23,2155,321801,1.13,0.44,87.29,211323,1.59,0.55,87.19,177141,1.95,0.62,87.32,133335,0.53,0.44,87.06,172519,1.35,0.55,86.97,235582,1.41,0.5,87.39,196725,1.05,0.71,87.79,760,214287,1.54,0.43,86.96,1395,243652,2.47,-0.5,85.99,164,206082,1.28,0.61,87.35,1991,2013-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-08,2313,monthly,209870,1.36,0.58,87.74,2313,323880,1.13,0.65,87.85,212547,1.58,0.58,87.69,178251,1.72,0.63,87.87,133848,0.77,0.39,87.39,173383,1.32,0.5,87.41,237058,1.39,0.63,87.93,197934,1.09,0.61,88.33,697,215495,1.49,0.56,87.45,1616,244203,2.88,0.23,86.18,147,207344,1.2,0.61,87.88,2166,2013-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-09,2109,monthly,211659,2.08,0.85,88.49,2109,327493,1.91,1.12,88.83,214099,2.27,0.73,88.33,179610,2.42,0.76,88.54,134815,1.44,0.72,88.02,174737,1.97,0.78,88.09,239175,2.15,0.89,88.72,199721,1.92,0.9,89.13,675,217278,2.15,0.83,88.18,1434,247846,4.53,1.49,87.47,186,208994,1.83,0.8,88.58,1923,2013-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-10,2336,monthly,214222,3.68,1.21,89.56,2336,332007,3.99,1.38,90.06,216645,3.77,1.19,89.38,181616,3.81,1.12,89.53,136279,2.66,1.09,88.98,176752,3.38,1.15,89.1,242150,3.85,1.24,89.82,201742,3.46,1.01,90.03,782,220123,3.78,1.31,89.33,1554,252445,5.73,1.86,89.09,151,211404,3.49,1.15,89.6,2185,2013-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-11,2344,monthly,214872,4.13,0.3,89.83,2344,333326,4.51,0.4,90.41,217408,4.34,0.35,89.7,181890,4.13,0.15,89.66,136668,2.97,0.29,89.23,177300,3.83,0.31,89.38,242876,4.3,0.3,90.09,202591,3.97,0.42,90.41,809,220664,4.2,0.25,89.55,1534,254209,5.48,0.7,89.71,151,211971,4.03,0.27,89.84,2193,2013-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2013-12,2234,monthly,216363,4.88,0.69,90.45,2234,334189,4.69,0.26,90.65,219415,5.25,0.92,90.53,183076,4.87,0.65,90.25,138274,4.52,1.17,90.28,178753,4.79,0.82,90.11,244387,4.93,0.62,90.65,203833,4.63,0.61,90.96,729,222283,5.0,0.73,90.21,1505,256418,5.38,0.87,90.49,243,213408,4.88,0.68,90.45,1991,2013-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-01,1950,monthly,215898,5.61,-0.22,90.26,1950,333275,5.3,-0.27,90.4,218816,5.79,-0.27,90.28,182659,5.6,-0.23,90.04,138305,5.85,0.02,90.3,178541,5.71,-0.12,90.01,243727,5.56,-0.27,90.41,203454,5.4,-0.19,90.79,673,221773,5.71,-0.23,90.0,1276,256201,6.84,-0.08,90.41,108,212925,5.53,-0.23,90.25,1842,2014-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-02,1852,monthly,217528,6.92,0.76,90.94,1852,335489,6.28,0.66,91.0,220004,6.78,0.54,90.77,184319,7.31,0.91,90.86,139736,7.74,1.04,91.24,180139,7.29,0.9,90.81,245372,6.71,0.67,91.02,204564,6.5,0.55,91.29,585,223676,7.13,0.86,90.77,1267,259269,8.75,1.2,91.5,141,214452,6.78,0.72,90.89,1711,2014-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-03,2121,monthly,218198,7.28,0.31,91.22,2121,336801,6.83,0.39,91.36,220642,7.11,0.29,91.03,184934,7.75,0.33,91.16,139926,7.63,0.14,91.36,180776,7.64,0.35,91.13,246062,7.07,0.28,91.27,204845,6.72,0.14,91.41,710,224550,7.55,0.39,91.13,1411,260836,9.43,0.6,92.05,214,215061,7.09,0.28,91.15,1907,2014-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-04,2098,monthly,220105,7.08,0.87,92.02,2098,339044,6.33,0.67,91.96,222617,7.05,0.9,91.85,186999,7.79,1.12,92.18,141096,7.38,0.84,92.12,182499,7.56,0.95,92.0,248099,6.81,0.83,92.03,206583,6.57,0.85,92.19,679,226540,7.33,0.89,91.94,1419,263838,8.44,1.15,93.11,170,216890,6.96,0.85,91.93,1928,2014-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-05,2432,monthly,223672,8.19,1.62,93.51,2432,343648,7.47,1.36,93.21,226531,8.26,1.76,93.46,190417,8.93,1.83,93.87,143291,8.23,1.56,93.56,185570,8.63,1.68,93.55,252031,7.94,1.58,93.49,209728,7.74,1.52,93.59,762,230319,8.41,1.67,93.47,1670,268842,9.61,1.9,94.87,164,220355,8.07,1.6,93.4,2268,2014-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-06,2358,monthly,226602,9.17,1.31,94.74,2358,347990,8.62,1.26,94.39,229705,9.3,1.4,94.77,192945,9.6,1.33,95.11,145050,9.27,1.23,94.71,188026,9.59,1.32,94.79,255311,8.92,1.3,94.7,212690,8.88,1.41,94.91,735,233222,9.3,1.26,94.65,1623,271265,10.78,0.9,95.73,311,223317,9.03,1.34,94.65,2047,2014-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-07,2700,monthly,230792,10.61,1.85,96.49,2700,354796,10.25,1.96,96.24,234209,10.83,1.96,96.63,196397,10.87,1.79,96.81,147381,10.53,1.61,96.23,191420,10.96,1.81,96.5,260097,10.41,1.87,96.48,216512,10.06,1.8,96.62,909,237593,10.88,1.87,96.42,1791,274805,12.79,1.31,96.98,183,227550,10.42,1.9,96.45,2517,2014-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-08,2767,monthly,233550,11.28,1.2,97.64,2767,360107,11.19,1.5,97.68,237192,11.6,1.27,97.86,198484,11.35,1.06,97.84,148552,10.99,0.79,96.99,193452,11.57,1.06,97.52,263408,11.12,1.27,97.71,219233,10.76,1.26,97.83,857,240362,11.54,1.17,97.55,1910,274742,12.51,-0.02,96.96,131,230506,11.17,1.3,97.7,2636,2014-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-09,2364,monthly,236667,11.82,1.33,98.94,2364,365271,11.54,1.43,99.08,240040,12.12,1.2,99.04,201201,12.02,1.37,99.18,150509,11.64,1.32,98.27,195949,12.14,1.29,98.78,266989,11.63,1.36,99.04,222215,11.26,1.36,99.17,773,243539,12.09,1.32,98.84,1591,276403,11.52,0.6,97.54,148,233724,11.83,1.4,99.06,2216,2014-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-10,2610,monthly,238749,11.45,0.88,99.81,2610,368543,11.0,0.9,99.97,242072,11.74,0.85,99.88,202701,11.61,0.75,99.92,152146,11.64,1.09,99.34,197730,11.87,0.91,99.68,269293,11.21,0.86,99.89,224199,11.13,0.89,100.05,845,245666,11.6,0.87,99.7,1765,279257,10.62,1.03,98.55,167,235750,11.52,0.87,99.92,2443,2014-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-11,2298,monthly,239227,11.33,0.2,100.01,2298,368649,10.6,0.03,100.0,242388,11.49,0.13,100.01,203068,11.64,0.18,100.1,153054,11.99,0.6,99.93,198358,11.88,0.32,100.0,269651,11.02,0.13,100.02,224512,10.82,0.14,100.19,752,246231,11.59,0.23,99.93,1546,279973,10.13,0.26,98.8,173,236212,11.44,0.2,100.12,2125,2014-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2014-12,2306,monthly,239778,10.82,0.23,100.24,2306,369697,10.63,0.28,100.28,242833,10.67,0.18,100.19,203485,11.15,0.21,100.31,153431,10.96,0.25,100.18,198883,11.26,0.26,100.26,270218,10.57,0.21,100.23,224843,10.31,0.15,100.34,782,246897,11.07,0.27,100.2,1524,283125,10.42,1.13,99.91,251,236578,10.86,0.16,100.27,2055,2014-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-01,1784,monthly,239195,10.79,-0.24,100.0,1784,368667,10.62,-0.28,100.0,242374,10.77,-0.19,100.0,202861,11.06,-0.31,100.0,153159,10.74,-0.18,100.0,198366,11.1,-0.26,100.0,269586,10.61,-0.23,100.0,224085,10.14,-0.34,100.0,603,246408,11.11,-0.2,100.0,1181,283365,10.6,0.09,100.0,109,235937,10.81,-0.27,100.0,1675,2015-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-02,1806,monthly,241088,10.83,0.79,100.79,1806,372127,10.92,0.94,100.94,244144,10.97,0.73,100.73,204132,10.75,0.63,100.63,154490,10.56,0.87,100.87,199780,10.9,0.71,100.71,271843,10.79,0.84,100.84,226108,10.53,0.9,100.9,631,248233,10.98,0.74,100.74,1175,288667,11.34,1.87,101.87,102,237591,10.79,0.7,100.7,1704,2015-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-03,1985,monthly,241862,10.85,0.32,101.12,1985,373582,10.92,0.39,101.33,245040,11.06,0.37,101.1,204426,10.54,0.14,100.77,155089,10.84,0.39,101.26,200320,10.81,0.27,100.98,272793,10.86,0.35,101.19,226882,10.76,0.34,101.25,627,249011,10.89,0.31,101.06,1358,290861,11.51,0.76,102.65,175,238270,10.79,0.29,100.99,1810,2015-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-04,1866,monthly,244612,11.13,1.14,102.26,1866,377845,11.44,1.14,102.49,247569,11.21,1.03,102.14,207215,10.81,1.36,102.15,156592,10.98,0.97,102.24,202676,11.06,1.18,102.17,275826,11.18,1.11,102.31,229248,10.97,1.04,102.3,561,251949,11.22,1.18,102.25,1305,294634,11.67,1.3,103.98,187,240948,11.09,1.12,102.12,1679,2015-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-05,2168,monthly,245625,9.81,0.41,102.69,2168,378864,10.25,0.27,102.77,248935,9.89,0.55,102.71,208262,9.37,0.51,102.66,157102,9.64,0.33,102.57,203653,9.74,0.48,102.67,276848,9.85,0.37,102.69,229970,9.65,0.32,102.63,630,253106,9.89,0.46,102.72,1538,294654,9.6,0.01,103.98,255,242026,9.83,0.45,102.58,1913,2015-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-06,2543,monthly,248098,9.49,1.01,103.72,2543,382266,9.85,0.9,103.69,251852,9.64,1.17,103.91,210957,9.34,1.29,103.99,157993,8.92,0.57,103.16,205728,9.41,1.02,103.71,279615,9.52,1.0,103.72,231955,9.06,0.86,103.51,760,255820,9.69,1.07,103.82,1781,293686,8.27,-0.33,103.64,365,244728,9.59,1.12,103.73,2178,2015-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-07,2941,monthly,250391,8.49,0.92,104.68,2941,385645,8.7,0.88,104.61,254600,8.71,1.09,105.04,212758,8.33,0.85,104.88,159340,8.11,0.85,104.04,207579,8.44,0.9,104.64,282243,8.51,0.94,104.69,234273,8.2,1.0,104.55,838,258097,8.63,0.89,104.74,2101,294966,7.34,0.44,104.09,319,247086,8.59,0.96,104.73,2622,2015-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-08,2661,monthly,253891,8.71,1.4,106.14,2661,391500,8.72,1.52,106.19,258222,8.87,1.42,106.54,215964,8.81,1.51,106.46,160993,8.38,1.04,105.11,210319,8.72,1.32,106.03,286327,8.7,1.45,106.21,237344,8.26,1.31,105.92,840,261806,8.92,1.44,106.25,1821,297503,8.28,0.86,104.99,227,250647,8.74,1.44,106.23,2434,2015-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-09,2474,monthly,258719,9.32,1.9,108.16,2474,399795,9.45,2.12,108.44,262640,9.42,1.71,108.36,219745,9.22,1.75,108.32,164274,9.15,2.04,107.26,214176,9.3,1.83,107.97,291897,9.33,1.95,108.28,241835,8.83,1.89,107.92,776,266797,9.55,1.91,108.27,1696,304245,10.07,2.27,107.37,218,255340,9.25,1.87,108.22,2256,2015-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-10,2721,monthly,261600,9.57,1.11,109.37,2721,404521,9.76,1.18,109.73,265563,9.7,1.11,109.57,222257,9.65,1.14,109.56,165869,9.02,0.97,108.3,216528,9.51,1.1,109.16,295175,9.61,1.12,109.49,244438,9.03,1.08,109.08,830,269812,9.83,1.13,109.5,1887,307006,9.94,0.91,108.34,227,258225,9.53,1.13,109.45,2494,2015-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-11,2486,monthly,265309,10.9,1.42,110.92,2486,410233,11.28,1.41,111.27,269406,11.15,1.45,111.15,225277,10.94,1.36,111.05,168302,9.96,1.47,109.89,219621,10.72,1.43,110.71,299342,11.01,1.41,111.04,247833,10.39,1.39,110.6,758,273674,11.15,1.43,111.07,1723,311689,11.33,1.53,110.0,197,261865,10.86,1.41,110.99,2289,2015-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2015-12,2474,monthly,266133,10.99,0.31,111.26,2474,411113,11.2,0.21,111.51,270509,11.4,0.41,111.61,226004,11.07,0.32,111.41,168814,10.03,0.3,110.22,220513,10.88,0.41,111.16,300089,11.05,0.25,111.31,248514,10.53,0.27,110.9,721,274568,11.21,0.33,111.43,1729,315017,11.26,1.07,111.17,215,262519,10.96,0.25,111.27,2259,2015-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-01,1910,monthly,268548,12.27,0.91,112.27,1910,414334,12.39,0.78,112.39,273310,12.76,1.04,112.76,227901,12.34,0.84,112.34,170522,11.34,1.01,111.34,222533,12.18,0.92,112.18,302795,12.32,0.9,112.32,250484,11.78,0.79,111.78,556,277204,12.5,0.96,112.5,1353,319426,12.73,1.4,112.73,107,264796,12.23,0.87,112.23,1803,2016-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-02,2152,monthly,269724,11.88,0.44,112.76,2152,415764,11.73,0.35,112.77,274386,12.39,0.39,113.21,229014,12.19,0.49,112.89,171494,11.01,0.57,111.97,223662,11.95,0.51,112.75,303988,11.82,0.39,112.76,251410,11.19,0.37,112.19,631,278504,12.19,0.47,113.03,1521,320070,10.88,0.2,112.95,109,266008,11.96,0.46,112.75,2043,2016-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-03,3464,monthly,271833,12.39,0.78,113.64,3464,419214,12.21,0.83,113.71,276352,12.78,0.72,114.02,230474,12.74,0.64,113.61,173193,11.67,0.99,113.08,225288,12.46,0.73,113.57,306470,12.35,0.82,113.68,253516,11.74,0.84,113.13,1222,280610,12.69,0.76,113.88,2238,317614,9.2,-0.77,112.09,209,268425,12.66,0.91,113.77,3255,2016-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-04,1669,monthly,273739,11.91,0.7,114.44,1669,420951,11.41,0.41,114.18,277692,12.17,0.48,114.57,232882,12.39,1.04,114.8,174872,11.67,0.97,114.18,227408,12.2,0.94,114.64,308151,11.72,0.55,114.31,255176,11.31,0.65,113.87,452,282637,12.18,0.72,114.7,1217,322640,9.51,1.58,113.86,184,270122,12.11,0.63,114.49,1485,2016-04-01
