"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-06,1862,monthly,291210,-0.34,0.23,127.26,1862,490468,0.05,0.12,128.08,310968,0.06,0.19,128.89,246052,-0.14,0.27,127.15,182216,-1.65,0.37,124.32,238565,-0.47,0.21,126.99,334111,-0.23,0.25,127.52,278649,-0.59,0.24,127.32,520,298057,-0.24,0.23,127.22,1322,350006,0.76,-0.3,132.24,299,287865,-0.49,0.29,126.94,1563,2019-06-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-07,2283,monthly,293303,0.23,0.72,128.17,2283,493060,0.17,0.53,128.76,312980,0.61,0.65,129.73,247988,0.59,0.79,128.15,183962,-0.75,0.96,125.51,240433,0.29,0.78,127.99,336310,0.16,0.66,128.36,280825,0.09,0.78,128.32,681,300121,0.28,0.69,128.1,1574,353850,2.02,1.1,133.69,196,289811,0.0,0.68,127.8,2087,2019-07-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-08,2263,monthly,293823,-0.37,0.18,128.4,2263,495327,0.01,0.46,129.35,313516,0.02,0.17,129.95,248294,-0.21,0.12,128.31,183805,-1.58,-0.09,125.41,240505,-0.5,0.03,128.02,337373,-0.24,0.32,128.77,281319,-0.43,0.18,128.54,585,300655,-0.35,0.18,128.33,1660,352835,0.47,-0.29,133.31,238,290479,-0.48,0.23,128.1,2025,2019-08-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-09,1888,monthly,296018,-0.1,0.75,129.36,1888,499005,0.1,0.74,130.31,315274,0.1,0.56,130.68,250603,0.15,0.93,129.5,185157,-0.97,0.74,126.33,242397,-0.14,0.79,129.03,339770,-0.06,0.71,129.68,283756,0.03,0.87,129.66,485,302752,-0.17,0.7,129.22,1371,358209,1.24,1.52,135.34,242,292395,-0.26,0.66,128.94,1646,2019-09-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-10,2147,monthly,296710,-0.2,0.23,129.66,2147,501012,0.17,0.4,130.83,316808,0.18,0.49,131.31,251010,0.04,0.16,129.71,184716,-1.52,-0.24,126.03,242680,-0.41,0.12,129.18,340936,0.0,0.34,130.13,284214,-0.33,0.16,129.87,648,303551,-0.15,0.26,129.56,1469,357797,0.53,-0.11,135.19,222,293192,-0.29,0.27,129.29,1925,2019-10-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-11,2118,monthly,296123,-0.13,-0.2,129.41,2118,499676,-0.09,-0.27,130.48,316797,0.4,0.0,131.31,250297,0.12,-0.28,129.35,184240,-1.3,-0.26,125.7,242265,-0.25,-0.17,128.96,340174,-0.01,-0.22,129.84,283717,-0.34,-0.18,129.64,613,302921,-0.04,-0.21,129.29,1471,354545,0.65,-0.91,133.96,194,292856,-0.24,-0.11,129.14,1924,2019-11-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2019-12,1845,monthly,294928,0.43,-0.4,128.89,1845,497763,0.5,-0.38,129.98,316102,1.15,-0.22,131.02,249060,0.77,-0.49,128.71,183211,-1.19,-0.56,125.0,241208,0.23,-0.44,128.4,338905,0.62,-0.37,129.35,282717,0.08,-0.35,129.18,505,301634,0.59,-0.42,128.75,1257,348804,0.2,-1.62,131.79,299,292079,0.43,-0.27,128.8,1546,2019-12-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2020-01,1534,monthly,295402,1.04,0.16,129.09,1534,498938,0.99,0.24,130.29,316523,1.7,0.13,131.2,249437,1.46,0.15,128.9,183432,-0.46,0.12,125.15,241626,0.93,0.17,128.62,339411,1.15,0.15,129.54,282860,0.65,0.05,129.25,374,302259,1.22,0.21,129.01,1027,354965,2.54,1.77,134.12,102,292045,0.86,-0.01,128.79,1432,2020-01-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2020-02,,monthly,294968,1.18,-0.15,128.9,,498294,0.99,-0.13,130.12,315889,1.74,-0.2,130.93,249120,1.82,-0.13,128.74,183211,-0.36,-0.12,125.0,241360,1.1,-0.11,128.48,338795,1.26,-0.18,129.31,281950,0.76,-0.32,128.83,,302040,1.37,-0.07,128.92,,,,,,,,,,,,2020-02-01
Kent,http://landregistry.data.gov.uk/id/region/kent,E10000016,2020-03,,monthly,296830,2.03,0.63,129.72,,503577,2.12,1.06,131.5,318472,2.6,0.82,132.0,249687,2.17,0.23,129.03,184033,0.87,0.45,125.56,242289,1.75,0.39,128.97,341755,2.32,0.87,130.44,283455,1.81,0.53,129.52,,304083,2.13,0.68,129.79,,,,,,,,,,,,2020-03-01
