"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2015-08,1928,monthly,340662,11.27,1.73,107.24,1928,676697,11.2,1.85,106.9,396493,11.65,1.8,107.59,297506,11.42,1.91,107.99,219072,10.87,1.39,106.39,274057,11.33,1.68,107.24,399386,11.23,1.76,107.25,328550,11.22,1.74,107.0,443,345022,11.29,1.72,107.33,1482,355983,9.77,1.09,105.73,151,339603,11.36,1.77,107.34,1777,2015-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2015-09,1768,monthly,344754,11.08,1.2,108.53,1768,687217,11.23,1.55,108.57,400866,11.37,1.1,108.78,300384,11.04,0.97,109.04,221908,10.79,1.29,107.76,277149,11.08,1.13,108.45,404398,11.08,1.25,108.59,332531,11.02,1.21,108.3,428,349155,11.1,1.2,108.61,1340,360897,10.51,1.38,107.19,143,343640,11.09,1.19,108.61,1625,2015-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2015-10,1998,monthly,349856,11.47,1.48,110.14,1998,699014,11.85,1.72,110.43,406968,11.76,1.52,110.44,305029,11.72,1.55,110.73,224591,10.72,1.21,109.07,281118,11.41,1.43,110.0,410523,11.52,1.51,110.24,337339,11.32,1.45,109.86,472,354364,11.53,1.49,110.23,1522,365816,10.95,1.36,108.65,152,348754,11.48,1.49,110.23,1846,2015-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2015-11,1780,monthly,353841,12.06,1.14,111.39,1780,707940,12.58,1.28,111.84,411565,12.4,1.13,111.68,308221,12.32,1.05,111.88,227181,11.16,1.15,110.33,284168,11.87,1.08,111.19,415361,12.2,1.18,111.54,341314,11.91,1.18,111.16,436,358350,12.11,1.13,111.47,1343,371362,12.35,1.52,110.3,107,352633,12.01,1.11,111.45,1673,2015-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2015-12,1773,monthly,358487,13.19,1.31,112.86,1773,716413,13.65,1.2,113.18,417860,13.79,1.53,113.39,312379,13.55,1.35,113.39,229881,12.04,1.19,111.64,288012,12.99,1.35,112.7,420695,13.34,1.28,112.97,345776,13.0,1.31,112.61,401,363063,13.26,1.32,112.94,1363,379262,13.75,2.13,112.65,199,357063,13.13,1.26,112.85,1574,2015-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-01,1406,monthly,362430,14.1,1.1,114.1,1406,722499,14.14,0.85,114.14,423330,14.88,1.31,114.88,315384,14.48,0.96,114.48,232798,13.05,1.27,113.05,291348,14.0,1.16,114.0,425141,14.16,1.06,114.16,349468,13.81,1.07,113.81,356,367097,14.2,1.11,114.2,1048,384224,14.12,1.31,114.12,95,360937,14.08,1.08,114.08,1311,2016-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-02,1487,monthly,365827,14.57,0.94,115.17,1487,730198,14.79,1.07,115.36,427752,15.62,1.04,116.08,318190,14.96,0.89,115.5,234707,13.21,0.82,113.98,294073,14.51,0.94,115.07,429134,14.61,0.94,115.23,352538,14.17,0.88,114.81,362,370614,14.71,0.96,115.29,1123,386438,12.72,0.58,114.78,84,364414,14.7,0.96,115.18,1403,2016-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-03,2519,monthly,368753,15.26,0.8,116.09,2519,737485,15.48,1.0,116.51,430508,15.93,0.64,116.82,320314,15.72,0.67,116.27,236890,14.11,0.93,115.04,296286,15.27,0.75,115.93,432713,15.26,0.83,116.2,355339,14.87,0.79,115.73,694,373585,15.4,0.8,116.21,1820,382988,10.89,-0.89,113.75,178,367768,15.58,0.92,116.24,2341,2016-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-04,1080,monthly,369985,15.02,0.33,116.48,1080,738887,15.2,0.19,116.73,430848,15.6,0.08,116.92,322222,15.43,0.6,116.97,237692,14.01,0.34,115.43,297519,15.05,0.42,116.42,433901,15.0,0.27,116.52,356609,14.74,0.36,116.14,226,374802,15.12,0.33,116.59,854,387989,11.97,1.31,115.24,151,368752,15.24,0.27,116.55,929,2016-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-05,1259,monthly,376787,16.17,1.84,118.62,1259,745944,15.63,0.96,117.84,437637,16.2,1.58,118.76,328494,16.67,1.95,119.24,243740,15.98,2.54,118.37,303946,16.47,2.16,118.93,440864,15.95,1.6,118.38,363233,16.03,1.86,118.3,280,381668,16.22,1.83,118.73,978,404700,16.67,4.31,120.2,146,374906,16.14,1.67,118.49,1113,2016-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-06,1623,monthly,382474,15.96,1.51,120.41,1623,752370,14.87,0.86,118.86,443587,15.85,1.36,120.37,334431,16.3,1.81,121.4,247972,16.42,1.74,120.42,309251,16.47,1.75,121.01,446755,15.58,1.34,119.97,368775,15.93,1.53,120.1,369,387406,15.97,1.5,120.51,1254,417244,19.73,3.1,123.93,317,380130,15.69,1.39,120.14,1306,2016-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-07,1583,monthly,389383,16.28,1.81,122.58,1583,765652,15.24,1.77,120.96,451971,16.05,1.89,122.65,339986,16.46,1.66,123.41,252768,16.98,1.93,122.75,314905,16.84,1.83,123.22,454755,15.87,1.79,122.12,375432,16.26,1.81,122.27,342,394407,16.28,1.81,122.69,1241,422444,19.96,1.25,125.47,115,387150,16.02,1.85,122.36,1468,2016-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-08,1667,monthly,388109,13.93,-0.33,122.18,1667,765191,13.08,-0.06,120.88,450564,13.64,-0.31,122.27,338964,13.94,-0.3,123.04,251360,14.74,-0.56,122.07,313623,14.44,-0.41,122.72,453530,13.56,-0.27,121.79,374159,13.88,-0.34,121.86,379,393132,13.94,-0.32,122.29,1287,413414,16.13,-2.14,122.79,140,386379,13.77,-0.2,122.12,1527,2016-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-09,1583,monthly,390592,13.3,0.64,122.96,1583,771440,12.26,0.82,121.87,454282,13.33,0.83,123.27,340624,13.4,0.49,123.65,252727,13.89,0.54,122.73,315292,13.76,0.53,123.37,456790,12.96,0.72,122.66,376510,13.23,0.63,122.62,346,395663,13.32,0.64,123.08,1237,415095,15.02,0.41,123.29,158,388914,13.17,0.66,122.92,1425,2016-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-10,1503,monthly,391041,11.77,0.12,123.1,1503,773780,10.7,0.3,122.24,454124,11.59,-0.03,123.23,340221,11.54,-0.12,123.5,253640,12.93,0.36,123.17,315495,12.23,0.06,123.45,457485,11.44,0.15,122.85,377188,11.81,0.18,122.84,348,396028,11.76,0.09,123.2,1155,419189,14.59,0.99,124.5,176,389126,11.58,0.05,122.99,1327,2016-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-11,1530,monthly,393068,11.09,0.52,123.74,1530,780967,10.32,0.93,123.38,456522,10.92,0.53,123.88,340890,10.6,0.2,123.74,255127,12.3,0.59,123.9,316770,11.47,0.4,123.95,460236,10.8,0.6,123.59,379509,11.19,0.62,123.6,365,397945,11.05,0.48,123.79,1164,425268,14.52,1.45,126.31,153,390886,10.85,0.45,123.54,1377,2016-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2016-12,1636,monthly,392274,9.42,-0.2,123.49,1636,779793,8.85,-0.15,123.19,454876,8.86,-0.36,123.44,339791,8.78,-0.32,123.34,255173,11.0,0.02,123.92,316361,9.84,-0.13,123.79,459063,9.12,-0.25,123.27,378802,9.55,-0.19,123.37,374,397120,9.38,-0.21,123.54,1261,426602,12.48,0.31,126.71,319,389953,9.21,-0.24,123.25,1317,2016-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-01,1256,monthly,391628,8.06,-0.16,123.29,1256,778966,7.82,-0.11,123.06,454073,7.26,-0.18,123.22,339278,7.58,-0.15,123.16,254632,9.38,-0.21,123.66,315876,8.42,-0.15,123.6,458268,7.79,-0.17,123.06,377906,8.14,-0.24,123.08,316,396566,8.03,-0.14,123.36,939,426776,11.07,0.04,126.76,131,389254,7.85,-0.18,123.03,1125,2017-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-02,1280,monthly,392388,7.26,0.19,123.53,1280,778097,6.56,-0.11,122.92,453626,6.05,-0.1,123.1,339744,6.77,0.14,123.33,256368,9.23,0.68,124.5,316957,7.78,0.34,124.02,458599,6.87,0.07,123.15,378567,7.38,0.17,123.29,295,397382,7.22,0.21,123.62,985,428178,10.8,0.33,127.17,122,389964,7.01,0.18,123.25,1158,2017-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-03,1505,monthly,392557,6.46,0.04,123.58,1505,778407,5.55,0.04,122.97,453628,5.37,0.0,123.1,339454,5.98,-0.09,123.22,256925,8.46,0.22,124.77,317048,7.01,0.03,124.06,458821,6.03,0.05,123.21,378756,6.59,0.05,123.35,376,397552,6.42,0.04,123.67,1129,430280,12.35,0.49,127.8,162,390005,6.05,0.01,123.27,1343,2017-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-04,1278,monthly,393883,7.07,0.34,124.0,1278,781075,6.52,0.34,123.39,454494,6.6,0.19,123.33,340374,6.43,0.27,123.56,258259,8.51,0.52,125.42,318211,7.29,0.37,124.51,460262,6.88,0.31,123.59,380271,7.16,0.4,123.85,317,398821,7.04,0.32,124.06,960,430213,8.42,-0.02,127.78,151,391410,6.96,0.36,123.71,1127,2017-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-05,1378,monthly,394911,5.04,0.26,124.32,1378,781389,5.03,0.04,123.44,456447,4.73,0.43,123.86,341349,4.25,0.29,123.91,258900,6.15,0.25,125.73,319123,5.12,0.29,124.87,461366,4.97,0.24,123.89,381388,5.19,0.29,124.21,440,399821,5.0,0.25,124.38,938,432034,5.19,0.42,128.32,162,392391,5.03,0.25,124.02,1216,2017-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-06,1663,monthly,396728,3.73,0.46,124.89,1663,782043,3.94,0.08,123.55,458330,3.32,0.41,124.37,343647,2.76,0.67,124.74,260195,4.93,0.5,126.36,320859,3.75,0.54,125.55,463168,3.67,0.39,124.37,383182,3.91,0.47,124.79,445,401648,3.68,0.46,124.94,1218,431736,3.47,-0.07,128.23,194,394329,3.74,0.49,124.63,1469,2017-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-07,1504,monthly,398274,2.28,0.39,125.38,1504,782910,2.25,0.11,123.68,460779,1.95,0.53,125.04,344816,1.42,0.34,125.17,261534,3.47,0.51,127.01,322217,2.32,0.42,126.08,464844,2.22,0.36,124.82,384842,2.51,0.43,125.34,324,403160,2.22,0.38,125.41,1180,433335,2.58,0.37,128.71,141,395870,2.25,0.39,125.12,1363,2017-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-08,1779,monthly,400253,3.13,0.5,126.0,1779,788691,3.07,0.74,124.6,463093,2.78,0.5,125.67,347462,2.51,0.77,126.13,261632,4.09,0.04,127.06,323319,3.09,0.34,126.51,467749,3.14,0.62,125.6,386538,3.31,0.44,125.89,380,405232,3.08,0.51,126.06,1398,432644,4.65,-0.16,128.5,106,398004,3.01,0.54,125.79,1673,2017-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-09,1523,monthly,402297,3.0,0.51,126.65,1523,796081,3.19,0.94,125.76,466469,2.68,0.73,126.58,348828,2.41,0.39,126.62,262169,3.74,0.21,127.32,324532,2.93,0.37,126.99,470663,3.04,0.62,126.39,388561,3.2,0.52,126.55,351,407287,2.94,0.51,126.7,1172,434011,4.56,0.32,128.91,132,400086,2.87,0.52,126.45,1391,2017-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-10,1481,monthly,402136,2.84,-0.04,126.6,1481,797645,3.08,0.2,126.01,466649,2.76,0.04,126.63,349292,2.67,0.13,126.79,261003,2.9,-0.45,126.75,324275,2.78,-0.08,126.89,470625,2.87,-0.01,126.38,388130,2.9,-0.11,126.41,304,407211,2.82,-0.02,126.67,1176,433533,3.42,-0.11,128.76,110,399943,2.78,-0.04,126.41,1371,2017-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-11,1447,monthly,401614,2.17,-0.13,126.43,1447,796308,1.96,-0.17,125.8,466903,2.27,0.05,126.7,348403,2.2,-0.25,126.47,260729,2.2,-0.1,126.62,324056,2.3,-0.07,126.8,469773,2.07,-0.18,126.15,387706,2.16,-0.11,126.27,338,406657,2.19,-0.14,126.5,1109,432298,1.65,-0.28,128.4,139,399464,2.19,-0.12,126.26,1308,2017-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2017-12,1438,monthly,402199,2.53,0.15,126.62,1438,795838,2.06,-0.06,125.73,467664,2.81,0.16,126.91,349263,2.79,0.25,126.78,261122,2.33,0.15,126.81,324789,2.66,0.23,127.09,470144,2.41,0.08,126.25,388152,2.47,0.12,126.41,291,407287,2.56,0.15,126.7,1147,432866,1.47,0.13,128.57,193,400049,2.59,0.15,126.44,1245,2017-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-01,1196,monthly,403673,3.08,0.37,127.08,1196,798387,2.49,0.32,126.13,469794,3.46,0.46,127.48,350307,3.25,0.3,127.16,262180,2.96,0.4,127.32,325930,3.18,0.35,127.53,471927,2.98,0.38,126.73,389548,3.08,0.36,126.87,259,408788,3.08,0.37,127.16,937,437033,2.4,0.96,129.8,68,401366,3.11,0.33,126.86,1128,2018-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-02,1119,monthly,404394,3.06,0.18,127.31,1119,802255,3.1,0.48,126.74,470796,3.79,0.21,127.76,350776,3.25,0.13,127.33,262197,2.27,0.01,127.33,326340,2.96,0.13,127.69,472963,3.13,0.22,127.0,390075,3.04,0.14,127.04,238,409570,3.07,0.19,127.41,881,446782,4.35,2.23,132.7,73,401370,2.92,0.0,126.86,1046,2018-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-03,1296,monthly,401310,2.23,-0.76,126.34,1296,797743,2.48,-0.56,126.03,467896,3.15,-0.62,126.97,348506,2.67,-0.65,126.51,259291,0.92,-1.11,125.92,323611,2.07,-0.84,126.63,469647,2.36,-0.7,126.11,387027,2.18,-0.78,126.05,247,406471,2.24,-0.76,126.44,1048,446479,3.76,-0.07,132.61,137,398191,2.1,-0.79,125.85,1159,2018-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-04,1170,monthly,400661,1.72,-0.16,126.13,1170,796401,1.96,-0.17,125.81,467779,2.92,-0.03,126.94,348883,2.5,0.11,126.64,257899,-0.14,-0.54,125.24,323016,1.51,-0.18,126.39,468984,1.89,-0.14,125.94,386406,1.61,-0.16,125.84,245,405812,1.75,-0.16,126.24,924,445678,3.59,-0.18,132.37,127,397555,1.57,-0.16,125.65,1043,2018-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-05,1337,monthly,398615,0.94,-0.51,125.49,1337,792820,1.46,-0.45,125.25,466220,2.14,-0.33,126.51,348168,2.0,-0.21,126.38,255327,-1.38,-1.0,123.99,321095,0.62,-0.59,125.64,466963,1.21,-0.43,125.39,384199,0.74,-0.57,125.13,295,403819,1.0,-0.49,125.62,1042,436111,0.94,-2.15,129.53,108,396299,1.0,-0.32,125.25,1229,2018-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-06,1352,monthly,399733,0.76,0.28,125.84,1352,794915,1.65,0.26,125.58,468032,2.12,0.39,127.01,348954,1.54,0.23,126.67,255999,-1.61,0.26,124.32,321839,0.31,0.23,125.93,468487,1.15,0.33,125.8,385251,0.54,0.27,125.47,299,404960,0.82,0.28,125.97,1053,436095,1.01,0.0,129.53,123,397544,0.82,0.31,125.65,1229,2018-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-07,1586,monthly,399544,0.32,-0.05,125.78,1586,798654,2.01,0.47,126.17,468115,1.59,0.02,127.03,348335,1.02,-0.18,126.45,255246,-2.4,-0.29,123.95,321163,-0.33,-0.21,125.67,468985,0.89,0.11,125.94,385174,0.09,-0.02,125.44,328,404733,0.39,-0.06,125.9,1256,433991,0.15,-0.48,128.9,218,397559,0.43,0.0,125.65,1368,2018-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-08,1733,monthly,402088,0.46,0.64,126.58,1733,804168,1.96,0.69,127.04,470956,1.7,0.61,127.8,350457,0.86,0.61,127.22,256913,-1.8,0.65,124.76,323147,-0.05,0.62,126.44,472055,0.92,0.65,126.76,387673,0.29,0.65,126.26,383,407294,0.51,0.63,126.7,1348,438535,1.36,1.05,130.25,164,399898,0.48,0.59,126.39,1569,2018-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-09,1343,monthly,403359,0.26,0.32,126.98,1343,808986,1.62,0.6,127.8,472488,1.29,0.33,128.21,352095,0.94,0.47,127.81,256844,-2.03,-0.03,124.73,323947,-0.18,0.25,126.76,473850,0.68,0.38,127.24,388719,0.04,0.27,126.6,301,408642,0.33,0.33,127.12,1041,439152,1.18,0.14,130.43,144,401245,0.29,0.34,126.82,1199,2018-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-10,1409,monthly,403360,0.3,0.0,126.98,1409,807987,1.3,-0.12,127.64,472140,1.18,-0.07,128.12,352000,0.78,-0.03,127.78,257267,-1.43,0.16,124.94,324293,0.01,0.11,126.89,473376,0.58,-0.1,127.12,388489,0.09,-0.06,126.52,342,408721,0.37,0.02,127.14,1067,440995,1.72,0.42,130.98,101,401048,0.28,-0.05,126.76,1308,2018-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-11,1574,monthly,401421,-0.05,-0.48,126.37,1574,807072,1.35,-0.11,127.5,470347,0.74,-0.38,127.63,350329,0.55,-0.47,127.17,255214,-2.12,-0.8,123.94,322445,-0.5,-0.57,126.17,471501,0.37,-0.4,126.61,386701,-0.26,-0.46,125.94,312,406730,0.02,-0.49,126.52,1260,435203,0.67,-1.31,129.26,111,399522,0.01,-0.38,126.27,1463,2018-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2018-12,1310,monthly,398409,-0.94,-0.75,125.42,1310,799036,0.4,-1.0,126.23,467056,-0.13,-0.7,126.74,347117,-0.61,-0.92,126.0,254039,-2.71,-0.46,123.37,320283,-1.39,-0.67,125.32,467609,-0.54,-0.83,125.57,384012,-1.07,-0.7,125.07,290,403606,-0.9,-0.77,125.55,1017,433569,0.16,-0.38,128.78,215,396347,-0.93,-0.79,125.27,1095,2018-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-01,1103,monthly,393995,-2.4,-1.11,124.03,1103,791511,-0.86,-0.94,125.04,462430,-1.57,-0.99,125.49,343114,-2.05,-1.15,124.55,250844,-4.32,-1.26,121.82,316468,-2.9,-1.19,123.83,462796,-1.93,-1.03,124.27,379766,-2.51,-1.11,123.68,204,399132,-2.36,-1.11,124.16,897,427598,-2.16,-1.38,127.0,103,392081,-2.31,-1.08,123.92,1000,2019-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-02,1067,monthly,392686,-2.9,-0.33,123.62,1067,787157,-1.88,-0.55,124.35,460411,-2.21,-0.44,124.94,341576,-2.62,-0.45,123.99,250902,-4.31,0.02,121.84,315898,-3.2,-0.18,123.61,460605,-2.61,-0.47,123.69,378221,-3.04,-0.41,123.18,254,397892,-2.85,-0.31,123.78,813,434749,-2.69,1.67,129.13,102,390002,-2.83,-0.53,123.26,965,2019-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-03,1208,monthly,392373,-2.23,-0.08,123.52,1208,787574,-1.27,0.05,124.42,460228,-1.64,-0.04,124.89,341761,-1.94,0.05,124.06,250055,-3.56,-0.34,121.43,315647,-2.46,-0.08,123.51,460244,-2.0,-0.08,123.59,377577,-2.44,-0.17,122.97,259,397678,-2.16,-0.05,123.71,947,436113,-2.32,0.31,129.53,162,389549,-2.17,-0.12,123.12,1046,2019-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-04,1179,monthly,394306,-1.59,0.49,124.13,1179,789828,-0.83,0.29,124.78,462003,-1.23,0.39,125.37,344639,-1.22,0.84,125.1,250898,-2.71,0.34,121.84,317477,-1.71,0.58,124.23,462140,-1.46,0.41,124.1,379315,-1.84,0.46,123.54,278,399673,-1.51,0.5,124.33,899,439620,-1.36,0.8,130.57,115,391364,-1.56,0.47,123.7,1064,2019-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-05,1231,monthly,394289,-1.09,0.0,124.13,1231,788774,-0.51,-0.13,124.61,462648,-0.77,0.14,125.54,345494,-0.77,0.25,125.41,250069,-2.06,-0.33,121.44,317174,-1.22,-0.1,124.11,462511,-0.95,0.08,124.2,379342,-1.26,0.01,123.54,229,399643,-1.03,-0.01,124.32,997,434599,-0.35,-1.14,129.08,181,391725,-1.15,0.09,123.81,1050,2019-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-06,1212,monthly,394186,-1.39,-0.03,124.09,1212,787218,-0.97,-0.2,124.36,462782,-1.12,0.03,125.58,345493,-0.99,0.0,125.41,250114,-2.3,0.02,121.46,317067,-1.48,-0.03,124.07,462422,-1.29,-0.02,124.17,379258,-1.56,-0.02,123.52,218,399534,-1.34,-0.03,124.29,984,431536,-1.05,-0.7,128.17,194,391849,-1.43,0.03,123.85,1018,2019-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-07,1587,monthly,395457,-1.02,0.32,124.49,1587,789000,-1.21,0.23,124.64,464659,-0.74,0.41,126.09,346194,-0.61,0.2,125.67,251250,-1.57,0.45,122.01,318049,-0.97,0.31,124.45,463969,-1.07,0.33,124.59,380301,-1.27,0.28,123.86,291,400875,-0.95,0.34,124.7,1274,435648,0.38,0.95,129.39,155,392909,-1.17,0.27,124.18,1432,2019-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-08,1559,monthly,395495,-1.64,0.01,124.51,1559,790319,-1.72,0.17,124.85,464725,-1.32,0.01,126.11,346309,-1.18,0.03,125.71,250915,-2.33,-0.13,121.85,317812,-1.65,-0.07,124.36,464376,-1.63,0.09,124.7,380323,-1.9,0.01,123.86,316,400917,-1.57,0.01,124.72,1236,435557,-0.68,-0.02,129.37,125,392956,-1.74,0.01,124.2,1434,2019-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-09,1324,monthly,398044,-1.32,0.64,125.31,1324,797189,-1.46,0.87,125.94,466399,-1.29,0.36,126.56,349165,-0.83,0.82,126.75,252251,-1.79,0.53,122.5,319781,-1.29,0.62,125.13,467477,-1.35,0.67,125.53,382743,-1.54,0.64,124.65,289,403511,-1.26,0.65,125.52,1021,441349,0.5,1.33,131.09,117,395260,-1.49,0.59,124.93,1207,2019-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-10,1464,monthly,397394,-1.48,-0.16,125.1,1464,797452,-1.3,0.03,125.98,466709,-1.15,0.07,126.65,348432,-1.01,-0.21,126.48,251103,-2.4,-0.46,121.94,318904,-1.66,-0.27,124.78,467193,-1.31,-0.06,125.46,382190,-1.62,-0.14,124.47,280,402831,-1.44,-0.17,125.31,1165,438067,-0.66,-0.74,130.11,131,394807,-1.56,-0.11,124.78,1333,2019-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-11,1359,monthly,396829,-1.14,-0.14,124.93,1359,797765,-1.15,0.04,126.03,467213,-0.67,0.11,126.78,347579,-0.79,-0.25,126.17,250159,-1.98,-0.38,121.48,318254,-1.3,-0.2,124.53,466797,-1.0,-0.08,125.35,381478,-1.35,-0.19,124.24,267,402306,-1.09,-0.13,125.15,1071,432585,-0.6,-1.25,128.48,113,394626,-1.23,-0.05,124.73,1246,2019-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2019-12,1191,monthly,395423,-0.75,-0.35,124.48,1191,795829,-0.4,-0.24,125.72,467105,0.01,-0.02,126.75,345795,-0.38,-0.51,125.52,248780,-2.07,-0.55,120.81,316816,-1.08,-0.45,123.97,465565,-0.44,-0.26,125.02,380092,-1.02,-0.36,123.79,249,400891,-0.67,-0.35,124.71,892,426322,-1.67,-1.45,126.62,155,393594,-0.69,-0.26,124.4,1036,2019-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2020-01,1078,monthly,395329,0.34,-0.02,124.45,1078,795547,0.51,-0.04,125.68,466576,0.9,-0.11,126.61,346177,0.89,0.11,125.66,248559,-0.91,-0.09,120.71,316918,0.14,0.03,124.01,465213,0.52,-0.08,124.92,379714,-0.01,-0.1,123.67,196,400879,0.44,0.0,124.7,763,431793,0.98,1.28,128.25,48,393087,0.26,-0.13,124.24,1030,2020-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2020-02,,monthly,396250,0.91,0.23,124.74,,798501,1.44,0.37,126.15,467255,1.49,0.15,126.79,347104,1.62,0.27,126.0,248965,-0.77,0.16,120.9,317711,0.57,0.25,124.32,466266,1.23,0.23,125.21,380549,0.62,0.22,123.94,,401828,0.99,0.24,125.0,,,,,,,,,,,,2020-02-01
